channel,onset_index,step,sub_index,expected_tick,actual_tick,grid_error_ticks,expected_us,actual_us,timing_error_us
3,57,9,0,17760,17760,0,92845458.125,92846115.188,657.062
3,58,15,0,18336,18336,0,95845271.188,95846054.125,782.938
3,59,0,0,18432,18432,0,96345234.125,96345868.125,634.000
3,60,3,0,18720,18720,0,97845143.188,97845933.812,790.625
3,61,4,0,18816,18816,0,98345112.812,98345766.750,653.938
3,62,9,0,19296,19296,0,100844955.562,100845713.750,758.188
3,63,15,0,19872,19872,0,103844759.188,103845542.125,782.938
3,64,0,0,19968,19968,0,104344722.125,104345356.125,634.000
3,65,3,0,20256,20256,0,105844631.125,105845421.750,790.625
3,66,4,0,20352,20352,0,106344594.062,106345272.000,677.938
3,67,9,0,20832,20832,0,108844434.062,108845140.312,706.250
3,68,15,0,21408,21408,0,111844246.750,111844922.938,676.188
3,69,0,0,21504,21504,0,112344216.500,112344875.250,658.750
3,70,3,0,21792,21792,0,113844114.125,113844769.688,655.562
3,71,4,0,21888,21888,0,114344082.062,114344895.875,813.812
3,72,9,0,22368,22368,0,116843922.062,116844628.188,706.125
3,73,15,0,22944,22944,0,119843734.688,119844444.562,709.875
3,74,0,0,23040,23040,0,120343705.500,120344381.312,675.812
3,75,3,0,23328,23328,0,121843607.125,121844397.750,790.625
3,76,4,0,23424,23424,0,122343570.125,122344273.750,703.625
3,77,9,0,23904,23904,0,124843410.062,124844116.500,706.438
3,78,15,0,24480,24480,0,127843218.125,127843983.188,765.062
3,79,0,0,24576,24576,0,128343186.062,128343939.875,753.812
3,80,3,0,24864,24864,0,129843095.312,129843756.938,661.625
3,81,4,0,24960,24960,0,130343064.562,130343741.188,676.625
3,82,9,0,25440,25440,0,132842898.188,132843600.375,702.188
3,83,15,0,26016,26016,0,135842710.438,135843523.875,813.438
3,84,0,0,26112,26112,0,136342674.125,136343308.125,634.000
3,85,3,0,26400,26400,0,137842583.500,137843269.250,685.750
3,86,4,0,26496,26496,0,138342552.312,138343254.812,702.500
3,87,9,0,26976,26976,0,140842386.125,140843092.000,705.875
3,88,15,0,27552,27552,0,143842199.125,143843008.000,808.875
3,89,0,0,27648,27648,0,144342162.062,144342795.938,633.875
3,90,3,0,27936,27936,0,145842070.312,145842874.250,803.938
3,91,4,0,28032,28032,0,146342041.000,146342694.938,653.938
3,92,9,0,28512,28512,0,148841874.062,148842580.188,706.125
3,93,15,0,29088,29088,0,151841687.188,151842496.062,808.875
3,94,0,0,29184,29184,0,152341657.500,152342333.312,675.812
3,95,3,0,29472,29472,0,153841560.188,153842212.250,652.062
3,96,4,0,29568,29568,0,154341529.062,154342179.562,650.500
3,97,9,0,30048,30048,0,156841362.125,156842068.250,706.125
3,98,15,0,30624,30624,0,159841175.125,159841984.000,808.875
3,99,0,0,30720,30720,0,160341138.062,160341771.938,633.875
3,100,3,0,31008,31008,0,161841042.125,161841696.688,654.562
3,101,4,0,31104,31104,0,162341010.062,162341823.875,813.812
3,102,9,0,31584,31584,0,164840850.062,164841556.188,706.125
3,103,15,0,32160,32160,0,167840663.188,167841472.062,808.875
3,104,0,0,32256,32256,0,168340633.500,168341309.312,675.812
3,105,3,0,32544,32544,0,169840536.188,169841188.250,652.062
3,106,4,0,32640,32640,0,170340505.062,170341155.562,650.500
3,107,9,0,33120,33120,0,172840338.125,172841044.250,706.125
3,108,15,0,33696,33696,0,175840146.062,175840923.500,777.438
3,109,0,0,33792,33792,0,176340121.375,176340797.188,675.812
3,110,3,0,34080,34080,0,177840018.062,177840822.188,804.125
3,111,4,0,34176,34176,0,178339986.125,178340689.375,703.250
3,112,9,0,34656,34656,0,180839826.125,180840476.625,650.500
3,113,15,0,35232,35232,0,183839639.188,183840448.062,808.875
3,114,0,0,35328,35328,0,184339609.500,184340285.312,675.812
3,115,3,0,35616,35616,0,185839512.188,185840164.250,652.062
3,116,4,0,35712,35712,0,186339481.062,186340131.562,650.500
3,117,9,0,36192,36192,0,188839314.750,188840045.062,730.312
3,118,15,0,36768,36768,0,191839127.188,191839862.812,735.625
3,119,0,0,36864,36864,0,192339090.062,192339880.688,790.625
3,120,3,0,37152,37152,0,193838998.312,193839802.250,803.938
3,121,4,0,37248,37248,0,194338969.000,194339622.938,653.938
3,122,9,0,37728,37728,0,196838811.562,196839569.750,758.188
3,123,15,0,38304,38304,0,199838615.188,199839424.062,808.875
3,124,0,0,38400,38400,0,200338585.500,200339261.312,675.812
3,125,3,0,38688,38688,0,201838488.188,201839140.250,652.062
3,126,4,0,38784,38784,0,202338457.062,202339107.562,650.500
3,127,9,0,39264,39264,0,204838290.125,204838996.250,706.125
3,128,15,0,39840,39840,0,207838103.125,207838838.750,735.625
3,129,0,0,39936,39936,0,208338066.062,208338856.625,790.562
3,130,3,0,40224,40224,0,209837975.062,209838765.688,790.625
3,131,4,0,40320,40320,0,210337938.125,210338641.375,703.250
3,132,9,0,40800,40800,0,212837778.062,212838435.125,657.062
3,133,15,0,41376,41376,0,215837590.438,215838403.875,813.438
3,134,0,0,41472,41472,0,216337554.125,216338188.125,634.000
3,135,3,0,41760,41760,0,217837464.188,217838116.250,652.062
3,136,4,0,41856,41856,0,218337433.062,218338083.562,650.500
3,137,9,0,42336,42336,0,220837276.750,220838067.750,791.000
3,138,15,0,42912,42912,0,223837079.125,223837814.750,735.625
3,139,0,0,43008,43008,0,224337042.062,224337832.625,790.562
3,140,3,0,43296,43296,0,225836952.375,225837741.688,789.312
3,141,4,0,43392,43392,0,226336914.125,226337617.375,703.250
3,142,9,0,43872,43872,0,228836754.188,228837543.188,789.000
3,143,15,0,44448,44448,0,231836567.188,231837376.062,808.875
3,144,0,0,44544,44544,0,232336537.500,232337213.312,675.812
3,145,3,0,44832,44832,0,233836434.062,233837115.750,681.688
3,146,4,0,44928,44928,0,234336408.312,234337110.812,702.500
3,147,9,0,45408,45408,0,236836242.062,236836997.250,755.188
3,148,15,0,45984,45984,0,239836055.125,239836790.750,735.625
3,149,0,0,46080,46080,0,240336018.062,240336808.625,790.562
3,150,3,0,46368,46368,0,241835928.062,241836717.688,789.625
3,151,4,0,46464,46464,0,242335890.125,242336593.375,703.250
3,152,9,0,46944,46944,0,244835730.062,244836509.875,779.812
3,153,15,0,47520,47520,0,247835543.188,247836352.062,808.875
3,154,0,0,47616,47616,0,248335513.500,248336189.312,675.812
3,155,3,0,47904,47904,0,249835415.312,249836180.000,764.688
3,156,4,0,48000,48000,0,250335378.125,250336186.438,808.312
3,157,9,0,48480,48480,0,252835218.312,252836000.688,782.375
3,158,15,0,49056,49056,0,255835030.188,255835814.438,784.250
3,159,0,0,49152,49152,0,256334994.125,256335628.125,634.000
3,160,3,0,49440,49440,0,257834898.062,257835555.000,656.938
3,161,4,0,49536,49536,0,258334872.438,258335549.062,676.625
3,162,9,0,50016,50016,0,260834715.000,260835476.312,761.312
3,163,15,0,50592,50592,0,263834518.312,263835328.250,809.938
3,164,0,0,50688,50688,0,264334482.062,264335272.688,790.625
3,165,3,0,50976,50976,0,265834391.875,265835077.625,685.750
3,166,4,0,51072,51072,0,266334360.250,266335118.062,757.812
3,167,9,0,51552,51552,0,268834194.125,268834900.125,706.000
3,168,15,0,52128,52128,0,271834007.188,271834742.812,735.625
3,169,0,0,52224,52224,0,272333970.062,272334760.688,790.625
3,170,3,0,52512,52512,0,273833879.062,273834669.688,790.625
3,171,4,0,52608,52608,0,274333849.000,274334502.938,653.938
3,172,9,0,53088,53088,0,276833682.062,276834462.000,779.938
3,173,15,0,53664,53664,0,279833494.312,279834304.250,809.938
3,174,0,0,53760,53760,0,280333458.062,280334248.688,790.625
3,175,3,0,54048,54048,0,281833367.062,281834157.688,790.625
3,176,4,0,54144,54144,0,282333337.625,282334124.375,786.750
3,177,9,0,54624,54624,0,284833178.938,284833966.188,787.250
3,178,15,0,55200,55200,0,287832978.125,287833792.188,814.062
3,179,0,0,55296,55296,0,288332946.125,288333580.125,634.000
3,180,3,0,55584,55584,0,289832850.125,289833629.500,779.375
3,181,4,0,55680,55680,0,290332818.125,290333470.000,651.875
3,182,9,0,56160,56160,0,292832658.125,292833308.500,650.375
3,183,15,0,56736,56736,0,295832466.188,295833142.875,676.688
3,184,0,0,56832,56832,0,296332434.125,296333216.625,782.500
3,185,3,0,57120,57120,0,297832338.062,297833020.938,682.875
3,186,4,0,57216,57216,0,298332312.500,298333015.000,702.500
4,0,3,0,288,288,0,1851287.062,1852065.438,778.375
4,1,4,0,384,384,0,2351250.062,2352032.750,782.688
4,2,9,0,864,864,0,4851090.125,4851875.062,784.938
4,3,15,0,1440,1440,0,7850902.500,7851665.750,763.250
4,4,0,0,1536,1536,0,8350866.062,8351678.438,812.375
4,5,3,0,1824,1824,0,9850770.062,9851557.875,787.812
4,6,4,0,1920,1920,0,10350745.438,10351448.625,703.188
4,7,9,0,2400,2400,0,12850578.188,12851388.938,810.750
4,8,15,0,2976,2976,0,15850386.125,15851173.062,786.938
4,9,0,0,3072,3072,0,16350354.062,16351009.812,655.750
4,10,3,0,3360,3360,0,17850258.125,17850962.438,704.312
4,11,4,0,3456,3456,0,18350232.250,18350944.250,712.000
4,12,9,0,3936,3936,0,20850066.188,20850796.625,730.438
4,13,15,0,4512,4512,0,23849878.688,23850610.312,731.625
4,14,0,0,4608,4608,0,24349849.500,24350534.812,685.312
4,15,3,0,4896,4896,0,25849752.188,25850413.750,661.562
4,16,4,0,4992,4992,0,26349721.062,26350381.062,660.000
4,17,9,0,5472,5472,0,28849554.125,28850384.125,830.000
4,18,15,0,6048,6048,0,31849366.562,31850129.812,763.250
4,19,0,0,6144,6144,0,32349330.188,32350115.000,784.812
4,20,3,0,6432,6432,0,33849234.062,33849938.562,704.500
4,21,4,0,6528,6528,0,34349208.375,34349920.375,712.000
4,22,9,0,7008,7008,0,36849042.062,36849851.625,809.562
4,23,15,0,7584,7584,0,39848854.688,39849586.312,731.625
4,24,0,0,7680,7680,0,40348825.500,40349510.812,685.312
4,25,3,0,7968,7968,0,41848728.188,41849389.750,661.562
4,26,4,0,8064,8064,0,42348697.062,42349357.062,660.000
4,27,9,0,8544,8544,0,44848530.125,44849360.125,830.000
4,28,15,0,9120,9120,0,47848342.750,47849028.438,685.688
4,29,0,0,9216,9216,0,48348312.500,48348993.000,680.500
4,30,3,0,9504,9504,0,49848210.062,49848914.500,704.438
4,31,4,0,9600,9600,0,50348186.562,50348896.312,709.750
4,32,9,0,10080,10080,0,52848027.562,52848795.250,767.688
4,33,15,0,10656,10656,0,55847831.188,55848635.875,804.688
4,34,0,0,10752,10752,0,56347794.125,56348449.875,655.750
4,35,3,0,11040,11040,0,57847703.500,57848411.000,707.500
4,36,4,0,11136,11136,0,58347672.312,58348384.312,712.000
4,37,9,0,11616,11616,0,60847506.125,60848185.312,679.188
4,38,15,0,12192,12192,0,63847314.062,63848101.000,786.938
4,39,0,0,12288,12288,0,64347282.062,64348094.438,812.375
4,40,3,0,12576,12576,0,65847191.188,65847924.625,733.438
4,41,4,0,12672,12672,0,66347160.750,66347894.562,733.812
4,42,9,0,13152,13152,0,68846994.188,68847750.375,756.188
4,43,15,0,13728,13728,0,71846806.500,71847569.750,763.250
4,44,0,0,13824,13824,0,72346770.062,72347582.438,812.375
4,45,3,0,14112,14112,0,73846679.000,73847491.375,812.375
4,46,4,0,14208,14208,0,74346642.125,74347432.312,790.188
4,47,9,0,14688,14688,0,76846482.062,76847210.062,728.000
4,48,15,0,15264,15264,0,79846294.375,79847126.062,831.688
4,49,0,0,15360,15360,0,80346258.062,80346913.812,655.750
4,50,3,0,15648,15648,0,81846162.125,81846838.438,676.312
4,51,4,0,15744,15744,0,82346130.062,82346965.625,835.562
4,52,9,0,16224,16224,0,84845970.062,84846697.938,727.875
4,53,15,0,16800,16800,0,87845784.125,87846489.812,705.688
4,54,0,0,16896,16896,0,88345755.188,88346488.000,732.812
4,55,3,0,17184,17184,0,89845650.188,89846353.312,703.125
4,56,4,0,17280,17280,0,90345618.125,90346378.312,760.188
4,57,9,0,17760,17760,0,92845458.125,92846136.938,678.812
4,58,15,0,18336,18336,0,95845271.188,95846075.875,804.688
4,59,0,0,18432,18432,0,96345234.125,96345889.875,655.750
4,60,3,0,18720,18720,0,97845143.188,97845955.562,812.375
4,61,4,0,18816,18816,0,98345112.812,98345788.500,675.688
4,62,9,0,19296,19296,0,100844955.562,100845723.250,767.688
4,63,15,0,19872,19872,0,103844759.188,103845563.875,804.688
4,64,0,0,19968,19968,0,104344722.125,104345377.875,655.750
4,65,3,0,20256,20256,0,105844631.125,105845443.500,812.375
4,66,4,0,20352,20352,0,106344594.062,106345281.500,687.438
4,67,9,0,20832,20832,0,108844434.062,108845162.062,728.000
4,68,15,0,21408,21408,0,111844246.750,111844932.438,685.688
4,69,0,0,21504,21504,0,112344216.500,112344897.000,680.500
4,70,3,0,21792,21792,0,113844114.125,113844791.438,677.312
4,71,4,0,21888,21888,0,114344082.062,114344917.625,835.562
4,72,9,0,22368,22368,0,116843922.062,116844649.938,727.875
4,73,15,0,22944,22944,0,119843734.688,119844466.312,731.625
4,74,0,0,23040,23040,0,120343705.500,120344390.812,685.312
4,75,3,0,23328,23328,0,121843607.125,121844419.500,812.375
4,76,4,0,23424,23424,0,122343570.125,122344283.250,713.125
4,77,9,0,23904,23904,0,124843410.062,124844138.250,728.188
4,78,15,0,24480,24480,0,127843218.125,127844004.938,786.812
4,79,0,0,24576,24576,0,128343186.062,128343949.375,763.312
4,80,3,0,24864,24864,0,129843095.312,129843778.688,683.375
4,81,4,0,24960,24960,0,130343064.562,130343750.688,686.125
4,82,9,0,25440,25440,0,132842898.188,132843609.875,711.688
4,83,15,0,26016,26016,0,135842710.438,135843545.625,835.188
4,84,0,0,26112,26112,0,136342674.125,136343329.875,655.750
4,85,3,0,26400,26400,0,137842583.500,137843291.000,707.500
4,86,4,0,26496,26496,0,138342552.312,138343264.312,712.000
4,87,9,0,26976,26976,0,140842386.125,140843113.750,727.625
4,88,15,0,27552,27552,0,143842199.125,143843029.750,830.625
4,89,0,0,27648,27648,0,144342162.062,144342817.688,655.625
4,90,3,0,27936,27936,0,145842070.312,145842883.750,813.438
4,91,4,0,28032,28032,0,146342041.000,146342716.688,675.688
4,92,9,0,28512,28512,0,148841874.062,148842601.938,727.875
4,93,15,0,29088,29088,0,151841687.188,151842517.812,830.625
4,94,0,0,29184,29184,0,152341657.500,152342342.812,685.312
4,95,3,0,29472,29472,0,153841560.188,153842221.750,661.562
4,96,4,0,29568,29568,0,154341529.062,154342189.062,660.000
4,97,9,0,30048,30048,0,156841362.125,156842090.000,727.875
4,98,15,0,30624,30624,0,159841175.125,159842005.750,830.625
4,99,0,0,30720,30720,0,160341138.062,160341793.688,655.625
4,100,3,0,31008,31008,0,161841042.125,161841718.438,676.312
4,101,4,0,31104,31104,0,162341010.062,162341845.625,835.562
4,102,9,0,31584,31584,0,164840850.062,164841577.938,727.875
4,103,15,0,32160,32160,0,167840663.188,167841493.812,830.625
4,104,0,0,32256,32256,0,168340633.500,168341318.812,685.312
4,105,3,0,32544,32544,0,169840536.188,169841197.750,661.562
4,106,4,0,32640,32640,0,170340505.062,170341165.062,660.000
4,107,9,0,33120,33120,0,172840338.125,172841066.000,727.875
4,108,15,0,33696,33696,0,175840146.062,175840933.000,786.938
4,109,0,0,33792,33792,0,176340121.375,176340806.688,685.312
4,110,3,0,34080,34080,0,177840018.062,177840831.688,813.625
4,111,4,0,34176,34176,0,178339986.125,178340698.875,712.750
4,112,9,0,34656,34656,0,180839826.125,180840486.125,660.000
4,113,15,0,35232,35232,0,183839639.188,183840469.812,830.625
4,114,0,0,35328,35328,0,184339609.500,184340294.812,685.312
4,115,3,0,35616,35616,0,185839512.188,185840173.750,661.562
4,116,4,0,35712,35712,0,186339481.062,186340141.062,660.000
4,117,9,0,36192,36192,0,188839314.750,188840066.812,752.062
4,118,15,0,36768,36768,0,191839127.188,191839884.562,757.375
4,119,0,0,36864,36864,0,192339090.062,192339902.438,812.375
4,120,3,0,37152,37152,0,193838998.312,193839811.750,813.438
4,121,4,0,37248,37248,0,194338969.000,194339644.688,675.688
4,122,9,0,37728,37728,0,196838811.562,196839579.250,767.688
4,123,15,0,38304,38304,0,199838615.188,199839445.812,830.625
4,124,0,0,38400,38400,0,200338585.500,200339270.812,685.312
4,125,3,0,38688,38688,0,201838488.188,201839149.750,661.562
4,126,4,0,38784,38784,0,202338457.062,202339117.062,660.000
4,127,9,0,39264,39264,0,204838290.125,204839018.000,727.875
4,128,15,0,39840,39840,0,207838103.125,207838860.500,757.375
4,129,0,0,39936,39936,0,208338066.062,208338878.375,812.312
4,130,3,0,40224,40224,0,209837975.062,209838787.438,812.375
4,131,4,0,40320,40320,0,210337938.125,210338650.875,712.750
4,132,9,0,40800,40800,0,212837778.062,212838456.875,678.812
4,133,15,0,41376,41376,0,215837590.438,215838425.625,835.188
4,134,0,0,41472,41472,0,216337554.125,216338209.875,655.750
4,135,3,0,41760,41760,0,217837464.188,217838125.750,661.562
4,136,4,0,41856,41856,0,218337433.062,218338093.062,660.000
4,137,9,0,42336,42336,0,220837276.750,220838089.500,812.750
4,138,15,0,42912,42912,0,223837079.125,223837836.500,757.375
4,139,0,0,43008,43008,0,224337042.062,224337854.375,812.312
4,140,3,0,43296,43296,0,225836952.375,225837763.438,811.062
4,141,4,0,43392,43392,0,226336914.125,226337626.875,712.750
4,142,9,0,43872,43872,0,228836754.188,228837564.938,810.750
4,143,15,0,44448,44448,0,231836567.188,231837397.812,830.625
4,144,0,0,44544,44544,0,232336537.500,232337222.812,685.312
4,145,3,0,44832,44832,0,233836434.062,233837137.500,703.438
4,146,4,0,44928,44928,0,234336408.312,234337120.312,712.000
4,147,9,0,45408,45408,0,236836242.062,236837006.750,764.688
4,148,15,0,45984,45984,0,239836055.125,239836812.500,757.375
4,149,0,0,46080,46080,0,240336018.062,240336830.375,812.312
4,150,3,0,46368,46368,0,241835928.062,241836739.438,811.375
4,151,4,0,46464,46464,0,242335890.125,242336602.875,712.750
4,152,9,0,46944,46944,0,244835730.062,244836519.375,789.312
4,153,15,0,47520,47520,0,247835543.188,247836373.812,830.625
4,154,0,0,47616,47616,0,248335513.500,248336198.812,685.312
4,155,3,0,47904,47904,0,249835415.312,249836201.750,786.438
4,156,4,0,48000,48000,0,250335378.125,250336208.188,830.062
4,157,9,0,48480,48480,0,252835218.312,252836022.438,804.125
4,158,15,0,49056,49056,0,255835030.188,255835836.188,806.000
4,159,0,0,49152,49152,0,256334994.125,256335649.875,655.750
4,160,3,0,49440,49440,0,257834898.062,257835576.750,678.688
4,161,4,0,49536,49536,0,258334872.438,258335558.562,686.125
4,162,9,0,50016,50016,0,260834715.000,260835498.062,783.062
4,163,15,0,50592,50592,0,263834518.312,263835350.000,831.688
4,164,0,0,50688,50688,0,264334482.062,264335294.438,812.375
4,165,3,0,50976,50976,0,265834391.875,265835099.375,707.500
4,166,4,0,51072,51072,0,266334360.250,266335127.562,767.312
4,167,9,0,51552,51552,0,268834194.125,268834921.875,727.750
4,168,15,0,52128,52128,0,271834007.188,271834764.562,757.375
4,169,0,0,52224,52224,0,272333970.062,272334782.438,812.375
4,170,3,0,52512,52512,0,273833879.062,273834691.438,812.375
4,171,4,0,52608,52608,0,274333849.000,274334524.688,675.688
4,172,9,0,53088,53088,0,276833682.062,276834471.500,789.438
4,173,15,0,53664,53664,0,279833494.312,279834326.000,831.688
4,174,0,0,53760,53760,0,280333458.062,280334270.438,812.375
4,175,3,0,54048,54048,0,281833367.062,281834179.438,812.375
4,176,4,0,54144,54144,0,282333337.625,282334146.125,808.500
4,177,9,0,54624,54624,0,284833178.938,284833987.938,809.000
4,178,15,0,55200,55200,0,287832978.125,287833813.938,835.812
4,179,0,0,55296,55296,0,288332946.125,288333601.875,655.750
4,180,3,0,55584,55584,0,289832850.125,289833639.000,788.875
4,181,4,0,55680,55680,0,290332818.125,290333479.500,661.375
4,182,9,0,56160,56160,0,292832658.125,292833318.000,659.875
4,183,15,0,56736,56736,0,295832466.188,295833152.375,686.188
4,184,0,0,56832,56832,0,296332434.125,296333238.375,804.250
4,185,3,0,57120,57120,0,297832338.062,297833042.688,704.625
4,186,4,0,57216,57216,0,298332312.500,298333024.500,712.000
5,0,3,0,288,288,0,1851287.062,1852074.875,787.812
5,1,4,0,384,384,0,2351250.062,2352054.438,804.375
5,2,9,0,864,864,0,4851090.125,4851896.750,806.625
5,3,15,0,1440,1440,0,7850902.500,7851687.438,784.938
5,4,0,0,1536,1536,0,8350866.062,8351700.125,834.062
5,5,3,0,1824,1824,0,9850770.062,9851579.562,809.500
5,6,4,0,1920,1920,0,10350745.438,10351476.188,730.750
5,7,9,0,2400,2400,0,12850578.188,12851410.625,832.438
5,8,15,0,2976,2976,0,15850386.125,15851194.750,808.625
5,9,0,0,3072,3072,0,16350354.062,16351031.500,677.438
5,10,3,0,3360,3360,0,17850258.125,17850984.125,726.000
5,11,4,0,3456,3456,0,18350232.250,18350971.812,739.562
5,12,9,0,3936,3936,0,20850066.188,20850818.312,752.125
5,13,15,0,4512,4512,0,23849878.688,23850632.000,753.312
5,14,0,0,4608,4608,0,24349849.500,24350556.500,707.000
5,15,3,0,4896,4896,0,25849752.188,25850435.438,683.250
5,16,4,0,4992,4992,0,26349721.062,26350402.750,681.688
5,17,9,0,5472,5472,0,28849554.125,28850393.562,839.438
5,18,15,0,6048,6048,0,31849366.562,31850151.500,784.938
5,19,0,0,6144,6144,0,32349330.188,32350136.688,806.500
5,20,3,0,6432,6432,0,33849234.062,33849960.250,726.188
5,21,4,0,6528,6528,0,34349208.375,34349947.938,739.562
5,22,9,0,7008,7008,0,36849042.062,36849873.312,831.250
5,23,15,0,7584,7584,0,39848854.688,39849608.000,753.312
5,24,0,0,7680,7680,0,40348825.500,40349532.500,707.000
5,25,3,0,7968,7968,0,41848728.188,41849411.438,683.250
5,26,4,0,8064,8064,0,42348697.062,42349378.750,681.688
5,27,9,0,8544,8544,0,44848530.125,44849369.562,839.438
5,28,15,0,9120,9120,0,47848342.750,47849050.125,707.375
5,29,0,0,9216,9216,0,48348312.500,48349014.688,702.188
5,30,3,0,9504,9504,0,49848210.062,49848936.188,726.125
5,31,4,0,9600,9600,0,50348186.562,50348923.875,737.312
5,32,9,0,10080,10080,0,52848027.562,52848816.938,789.375
5,33,15,0,10656,10656,0,55847831.188,55848645.312,814.125
5,34,0,0,10752,10752,0,56347794.125,56348471.562,677.438
5,35,3,0,11040,11040,0,57847703.500,57848432.688,729.188
5,36,4,0,11136,11136,0,58347672.312,58348411.875,739.562
5,37,9,0,11616,11616,0,60847506.125,60848207.000,700.875
5,38,15,0,12192,12192,0,63847314.062,63848122.688,808.625
5,39,0,0,12288,12288,0,64347282.062,64348116.125,834.062
5,40,3,0,12576,12576,0,65847191.188,65847946.312,755.125
5,41,4,0,12672,12672,0,66347160.750,66347904.000,743.250
5,42,9,0,13152,13152,0,68846994.188,68847772.062,777.875
5,43,15,0,13728,13728,0,71846806.500,71847591.438,784.938
5,44,0,0,13824,13824,0,72346770.062,72347604.125,834.062
5,45,3,0,14112,14112,0,73846679.000,73847513.062,834.062
5,46,4,0,14208,14208,0,74346642.125,74347454.000,811.875
5,47,9,0,14688,14688,0,76846482.062,76847219.500,737.438
5,48,15,0,15264,15264,0,79846294.375,79847135.500,841.125
5,49,0,0,15360,15360,0,80346258.062,80346935.500,677.438
5,50,3,0,15648,15648,0,81846162.125,81846847.875,685.750
5,51,4,0,15744,15744,0,82346130.062,82346987.312,857.250
5,52,9,0,16224,16224,0,84845970.062,84846707.375,737.312
5,53,15,0,16800,16800,0,87845784.125,87846511.500,727.375
5,54,0,0,16896,16896,0,88345755.188,88346509.688,754.500
5,55,3,0,17184,17184,0,89845650.188,89846362.750,712.562
5,56,4,0,17280,17280,0,90345618.125,90346400.000,781.875
5,57,9,0,17760,17760,0,92845458.125,92846158.625,700.500
5,58,15,0,18336,18336,0,95845271.188,95846085.312,814.125
5,59,0,0,18432,18432,0,96345234.125,96345911.562,677.438
5,60,3,0,18720,18720,0,97845143.188,97845977.250,834.062
5,61,4,0,18816,18816,0,98345112.812,98345797.938,685.125
5,62,9,0,19296,19296,0,100844955.562,100845744.938,789.375
5,63,15,0,19872,19872,0,103844759.188,103845573.312,814.125
5,64,0,0,19968,19968,0,104344722.125,104345399.562,677.438
5,65,3,0,20256,20256,0,105844631.125,105845465.188,834.062
5,66,4,0,20352,20352,0,106344594.062,106345303.188,709.125
5,67,9,0,20832,20832,0,108844434.062,108845171.500,737.438
5,68,15,0,21408,21408,0,111844246.750,111844954.125,707.375
5,69,0,0,21504,21504,0,112344216.500,112344918.688,702.188
5,70,3,0,21792,21792,0,113844114.125,113844800.875,686.750
5,71,4,0,21888,21888,0,114344082.062,114344939.312,857.250
5,72,9,0,22368,22368,0,116843922.062,116844659.375,737.312
5,73,15,0,22944,22944,0,119843734.688,119844488.000,753.312
5,74,0,0,23040,23040,0,120343705.500,120344412.500,707.000
5,75,3,0,23328,23328,0,121843607.125,121844441.188,834.062
5,76,4,0,23424,23424,0,122343570.125,122344323.062,752.938
5,77,9,0,23904,23904,0,124843410.062,124844147.688,737.625
5,78,15,0,24480,24480,0,127843218.125,127844026.625,808.500
5,79,0,0,24576,24576,0,128343186.062,128343971.062,785.000
5,80,3,0,24864,24864,0,129843095.312,129843800.375,705.062
5,81,4,0,24960,24960,0,130343064.562,130343772.375,707.812
5,82,9,0,25440,25440,0,132842898.188,132843631.562,733.375
5,83,15,0,26016,26016,0,135842710.438,135843567.312,856.875
5,84,0,0,26112,26112,0,136342674.125,136343351.562,677.438
5,85,3,0,26400,26400,0,137842583.500,137843312.688,729.188
5,86,4,0,26496,26496,0,138342552.312,138343291.875,739.562
5,87,9,0,26976,26976,0,140842386.125,140843123.188,737.062
5,88,15,0,27552,27552,0,143842199.125,143843039.188,840.062
5,89,0,0,27648,27648,0,144342162.062,144342839.375,677.312
5,90,3,0,27936,27936,0,145842070.312,145842905.438,835.125
5,91,4,0,28032,28032,0,146342041.000,146342726.125,685.125
5,92,9,0,28512,28512,0,148841874.062,148842611.375,737.312
5,93,15,0,29088,29088,0,151841687.188,151842527.250,840.062
5,94,0,0,29184,29184,0,152341657.500,152342364.500,707.000
5,95,3,0,29472,29472,0,153841560.188,153842243.438,683.250
5,96,4,0,29568,29568,0,154341529.062,154342210.750,681.688
5,97,9,0,30048,30048,0,156841362.125,156842099.438,737.312
5,98,15,0,30624,30624,0,159841175.125,159842015.188,840.062
5,99,0,0,30720,30720,0,160341138.062,160341815.375,677.312
5,100,3,0,31008,31008,0,161841042.125,161841727.875,685.750
5,101,4,0,31104,31104,0,162341010.062,162341867.312,857.250
5,102,9,0,31584,31584,0,164840850.062,164841587.375,737.312
5,103,15,0,32160,32160,0,167840663.188,167841503.250,840.062
5,104,0,0,32256,32256,0,168340633.500,168341340.500,707.000
5,105,3,0,32544,32544,0,169840536.188,169841219.438,683.250
5,106,4,0,32640,32640,0,170340505.062,170341186.750,681.688
5,107,9,0,33120,33120,0,172840338.125,172841075.438,737.312
5,108,15,0,33696,33696,0,175840146.062,175840954.688,808.625
5,109,0,0,33792,33792,0,176340121.375,176340828.375,707.000
5,110,3,0,34080,34080,0,177840018.062,177840853.375,835.312
5,111,4,0,34176,34176,0,178339986.125,178340738.688,752.562
5,112,9,0,34656,34656,0,180839826.125,180840507.812,681.688
5,113,15,0,35232,35232,0,183839639.188,183840479.250,840.062
5,114,0,0,35328,35328,0,184339609.500,184340316.500,707.000
5,115,3,0,35616,35616,0,185839512.188,185840195.438,683.250
5,116,4,0,35712,35712,0,186339481.062,186340162.750,681.688
5,117,9,0,36192,36192,0,188839314.750,188840076.250,761.500
5,118,15,0,36768,36768,0,191839127.188,191839906.250,779.062
