channel,onset_index,step,sub_index,expected_tick,actual_tick,grid_error_ticks,expected_us,actual_us,timing_error_us
3,988,15,5,6334,6334,0,13853954.875,13856011.812,2056.938
3,989,0,0,6336,6337,1,13858119.562,13861123.625,3004.062
3,990,0,1,6338,6339,1,13862285.500,13866153.375,3867.875
3,991,0,2,6340,6341,1,13866454.688,13870209.125,3754.438
3,993,0,4,6344,6344,0,13874784.125,13876352.812,1568.688
3,994,0,5,6346,6347,1,13878949.625,13881434.750,2485.125
3,995,3,0,6372,6372,0,13933107.500,13934723.312,1615.812
3,996,3,1,6374,6375,1,13937275.688,13940325.875,3050.188
3,997,3,2,6376,6377,1,13941439.500,13944970.000,3530.500
3,999,3,4,6380,6380,0,13949772.125,13951335.875,1563.750
3,1000,3,5,6382,6382,0,13953937.500,13955343.125,1405.625
3,1001,4,0,6384,6385,1,13958103.688,13961061.625,2957.938
3,1003,4,2,6388,6388,0,13966435.500,13967636.188,1200.688
3,1004,4,3,6390,6390,0,13970602.062,13972681.938,2079.875
3,1005,4,4,6392,6393,1,13974767.500,13977711.688,2944.188
3,1006,4,5,6394,6395,1,13978933.625,13982831.250,3897.625
3,1007,9,0,6444,6444,0,14083083.500,14084612.875,1529.375
3,1008,9,1,6446,6447,1,14087250.062,14090013.250,2763.188
3,1009,9,2,6448,6449,1,14091415.500,14094402.688,2987.188
3,1010,9,3,6450,6451,1,14095581.500,14099672.750,4091.250
3,1012,9,5,6454,6454,0,14103916.438,14105004.188,1087.750
3,1013,15,0,6516,6516,0,14233059.938,14234745.062,1685.125
3,1014,15,1,6518,6519,1,14237226.125,14240353.625,3127.500
3,1015,15,2,6520,6521,1,14241391.500,14245016.000,3624.500
3,1017,15,4,6524,6524,0,14249723.562,14251205.188,1481.625
3,1018,15,5,6526,6526,0,14253889.500,14255469.312,1579.812
3,1019,0,0,6528,6529,1,14258055.500,14261177.562,3122.062
3,1021,0,2,6532,6532,0,14266387.562,14267711.500,1323.938
3,1022,0,3,6534,6535,1,14270553.500,14273313.562,2760.062
3,1023,0,4,6536,6537,1,14274719.500,14277762.750,3043.250
3,1024,0,5,6538,6539,1,14278885.500,14282864.062,3978.562
3,1025,3,0,6564,6564,0,14333043.562,14334581.625,1538.062
3,1026,3,1,6566,6566,0,14337221.062,14338838.812,1617.750
3,1027,3,2,6568,6568,0,14341375.500,14343271.375,1895.875
3,1028,3,3,6570,6571,1,14345541.500,14348488.312,2946.812
3,1029,3,4,6572,6573,1,14349707.500,14353522.062,3814.562
3,1031,4,0,6576,6576,0,14358039.562,14359958.500,1918.938
3,1032,4,1,6578,6579,1,14362205.562,14365363.375,3157.812
3,1033,4,2,6580,6581,1,14366371.625,14370021.250,3649.625
3,1035,4,4,6584,6584,0,14374703.500,14376189.188,1485.688
3,1036,4,5,6586,6586,0,14378880.062,14380185.688,1305.625
3,1037,9,0,6636,6636,0,14483019.500,14484679.188,1659.688
3,1038,9,1,6638,6639,1,14487191.625,14490278.750,3087.125
3,1039,9,2,6640,6641,1,14491351.500,14494907.625,3556.125
3,1041,9,4,6644,6644,0,14499686.562,14501276.125,1589.562
3,1042,9,5,6646,6647,1,14503849.500,14506375.438,2525.938
3,1043,15,0,6708,6708,0,14632995.625,14634656.812,1661.188
3,1044,15,1,6710,6710,0,14637161.562,14638719.062,1557.500
3,1045,15,2,6712,6712,0,14641327.938,14643358.562,2030.625
3,1046,15,3,6714,6715,1,14645496.500,14648593.750,3097.250
3,1047,15,4,6716,6717,1,14649659.500,14653645.750,3986.250
3,1049,0,0,6720,6720,0,14657991.500,14659860.625,1869.125
3,1050,0,1,6722,6723,1,14662167.000,14665259.500,3092.500
3,1051,0,2,6724,6725,1,14666324.188,14670100.062,3775.875
3,1053,0,4,6728,6728,0,14674655.500,14676243.750,1588.250
3,1054,0,5,6730,6730,0,14678823.812,14680234.250,1410.438
3,1055,3,0,6756,6756,0,14732979.562,14734590.688,1611.125
3,1056,3,1,6758,6759,1,14737145.562,14740193.250,3047.688
3,1057,3,2,6760,6761,1,14741311.500,14744837.375,3525.875
3,1059,3,4,6764,6764,0,14749643.500,14751004.062,1360.562
3,1060,3,5,6766,6767,1,14753810.250,14756115.000,2304.750
3,1061,4,0,6768,6769,1,14757975.500,14761121.500,3146.000
3,1062,4,1,6770,6771,1,14762153.500,14765122.500,2969.000
3,1063,4,2,6772,6773,1,14766307.562,14770407.688,4100.125
3,1065,4,4,6776,6776,0,14774639.562,14776198.250,1558.688
3,1066,4,5,6778,6779,1,14778809.875,14781700.312,2890.438
3,1067,9,0,6828,6828,0,14882955.562,14884489.875,1534.312
3,1068,9,1,6830,6830,0,14887132.812,14889139.250,2006.438
3,1069,9,2,6832,6832,0,14891287.500,14893185.875,1898.375
3,1070,9,3,6834,6835,1,14895454.875,14898588.500,3133.625
3,1071,9,4,6836,6837,1,14899619.500,14903430.562,3811.062
3,1072,9,5,6838,6840,2,14903787.812,14908923.125,5135.312
3,1073,15,0,6900,6900,0,15032931.500,15034514.625,1583.125
3,1074,15,1,6902,6903,1,15037097.688,15040123.188,3025.500
3,1075,15,2,6904,6905,1,15041263.500,15044785.562,3522.062
3,1077,15,4,6908,6908,0,15049595.500,15051184.312,1588.812
3,1078,15,5,6910,6911,1,15053761.625,15056313.500,2551.875
3,1079,0,0,6912,6913,1,15057927.500,15061274.250,3346.750
