channel,kind,tick,us
3,O,5993,13144653.375
3,O,5995,13149537.750
3,O,5998,13155233.000
3,O,6001,13161320.750
3,O,6004,13167891.188
3,O,6007,13173499.250
3,O,6009,13177954.438
3,O,6011,13183074.000
3,O,6013,13187306.375
3,O,6016,13192393.375
3,O,6060,13284867.875
3,O,6063,13290292.750
3,O,6065,13294725.312
3,O,6068,13301074.688
3,O,6070,13306050.688
3,O,6073,13311193.562
3,O,6132,13434873.562
3,O,6135,13440482.125
3,O,6137,13444536.125
3,O,6139,13449401.062
3,O,6142,13455140.125
3,O,6144,13460059.250
3,O,6147,13465246.688
3,O,6149,13469884.562
3,O,6152,13476017.750
3,O,6155,13481337.375
3,O,6156,13485233.625
3,O,6159,13490317.875
3,O,6180,13534785.375
3,O,6183,13540227.750
3,O,6185,13545649.375
3,O,6188,13551418.812
3,O,6190,13555821.250
3,O,6193,13561136.125
3,O,6195,13566159.625
3,O,6197,13570209.125
3,O,6200,13576389.312
3,O,6203,13581501.750
3,O,6205,13586518.938
3,O,6208,13591808.625
3,O,6252,13684755.438
3,O,6255,13690355.000
3,O,6257,13695184.812
3,O,6259,13699231.438
3,O,6262,13705147.062
3,O,6265,13710679.562
3,O,6324,13834759.500
3,O,6327,13840181.125
3,O,6329,13844622.688
3,O,6332,13851014.562
3,O,6334,13856011.812
3,O,6337,13861123.625
3,O,6339,13866153.375
3,O,6341,13870209.125
3,O,6344,13876352.812
3,O,6347,13881434.750
3,O,6349,13886671.375
3,O,6352,13891947.062
3,O,6372,13934723.312
3,O,6375,13940325.875
3,O,6377,13944970.000
3,O,6380,13951335.875
3,O,6382,13955343.125
3,O,6385,13961061.625
3,O,6388,13967636.188
3,O,6390,13972681.938
3,O,6393,13977711.688
3,O,6395,13982831.250
3,O,6398,13987978.625
3,O,6400,13993124.125
3,O,6444,14084612.875
3,O,6447,14090013.250
3,O,6449,14094402.688
3,O,6451,14099672.750
3,O,6454,14105004.188
3,O,6456,14109769.688
3,O,6516,14234745.062
3,O,6519,14240353.625
3,O,6521,14245016.000
3,O,6524,14251205.188
3,O,6526,14255469.312
3,O,6529,14261177.562
3,O,6532,14267711.500
3,O,6535,14273313.562
3,O,6537,14277762.750
3,O,6539,14282864.062
3,O,6542,14288005.438
3,O,6544,14293150.938
3,O,6564,14334581.625
3,O,6566,14338838.812
3,O,6568,14343271.375
3,O,6571,14348488.312
3,O,6573,14353522.062
3,O,6576,14359958.500
3,O,6579,14365363.375
3,O,6581,14370021.250
3,O,6584,14376189.188
3,O,6586,14380185.688
3,O,6589,14385548.000
3,O,6591,14390503.062
3,O,6636,14484679.188
3,O,6639,14490278.750
3,O,6641,14494907.625
3,O,6644,14501276.125
3,O,6647,14506375.438
3,O,6649,14510404.125
3,O,6708,14634656.812
3,O,6710,14638719.062
3,O,6712,14643358.562
3,O,6715,14648593.750
3,O,6717,14653645.750
3,O,6720,14659860.625
3,O,6723,14665259.500
3,O,6725,14670100.062
3,O,6728,14676243.750
3,O,6730,14680234.250
3,O,6733,14685576.562
3,O,6735,14690533.375
3,O,6756,14734590.688
3,O,6759,14740193.250
3,O,6761,14744837.375
3,O,6764,14751004.062
3,O,6767,14756115.000
3,O,6769,14761121.500
3,O,6771,14765122.500
3,O,6773,14770407.688
3,O,6776,14776198.250
3,O,6779,14781700.312
3,O,6781,14786729.750
3,O,6784,14791804.500
3,O,6828,14884489.875
3,O,6830,14889139.250
3,O,6832,14893185.875
3,O,6835,14898588.500
3,O,6837,14903430.562
3,O,6840,14908923.125
3,O,6900,15034514.625
3,O,6903,15040123.188
3,O,6905,15044785.562
3,O,6908,15051184.312
3,O,6911,15056313.500
3,O,6913,15061274.250
3,O,6915,15065318.250
3,O,6917,15070310.750
3,O,6920,15076071.188
3,O,6922,15080657.812
3,O,6925,15085799.188
3,O,6927,15090944.688
3,O,6948,15134506.125
3,O,6950,15138963.938
3,O,6953,15144394.062
3,O,6955,15148443.688
3,O,6957,15153288.750
3,O,6960,15159907.500
3,O,6963,15165123.688
3,O,6965,15169769.312
3,O,6968,15175939.000
3,O,6971,15181063.688
3,O,6973,15186091.375
3,O,6975,15191237.188
3,O,7020,15284531.750
3,O,7023,15290131.312
3,O,7025,15294822.375
3,O,7028,15300933.125
3,O,7031,15306041.062
3,O,7033,15311052.000
3,O,7092,15434477.438
3,O,7095,15439151.062
3,O,7097,15444358.750
3,O,7099,15448414.375
3,O,7101,15453454.125
3,O,7104,15459681.250
3,O,7107,15465080.125
3,O,7109,15469719.750
3,O,7112,15476064.375
3,O,7115,15481172.562
3,O,7117,15486182.000
3,O,7119,15490383.250
3,O,7140,15534562.312
3,O,7143,15539965.688
3,O,7145,15544628.938
3,O,7148,15550774.750
3,O,7151,15555793.500
3,O,7153,15560892.188
3,O,7155,15566116.625
3,O,7158,15571905.562
3,O,7160,15576334.062
3,O,7163,15581446.500
3,O,7165,15586475.938
3,O,7168,15591751.625
3,O,7212,15684410.188
3,O,7214,15688840.500
3,O,7217,15694243.125
3,O,7219,15699074.562
3,O,7221,15703308.250
3,O,7224,15708813.062
3,O,7284,15834419.000
3,O,7287,15840039.812
3,O,7289,15844501.250
3,O,7292,15850893.125
3,O,7295,15856010.062
3,O,7297,15860989.938
3,O,7299,15866019.688
3,O,7302,15871778.500
3,O,7304,15876018.188
3,O,7307,15881502.000
3,O,7309,15886525.438
3,O,7312,15891600.188
3,O,7332,15934346.750
3,O,7335,15939949.312
3,O,7337,15945012.312
3,O,7340,15950959.312
3,O,7343,15956258.938
3,O,7345,15960847.500
3,O,7347,15965304.938
3,O,7350,15971686.188
3,O,7353,15977294.250
3,O,7355,15981792.062
3,O,7357,15986821.500
3,O,7360,15991896.250
3,O,7404,16084346.750
3,O,7406,16088387.750
3,O,7409,16093993.062
3,O,7411,16098408.625
3,O,7414,16104350.500
3,O,7416,16109753.812
3,O,7476,16234298.562
3,O,7478,16238732.250
3,O,7481,16244156.125
3,O,7483,16249008.812
3,O,7486,16254571.438
3,O,7488,16259691.812
3,O,7491,16264902.000
3,O,7493,16269541.625
3,O,7496,16275699.312
3,O,7499,16281015.125
3,O,7501,16285815.188
3,O,7503,16290960.688
3,O,7524,16334387.250
3,O,7527,16339802.875
3,O,7529,16343809.188
3,O,7531,16348264.500
3,O,7533,16353486.938
3,O,7536,16359538.688
3,O,7539,16364955.812
3,O,7541,16369765.625
3,O,7544,16375970.312
3,O,7547,16381082.750
3,O,7549,16385315.125
3,O,7551,16390247.438
3,O,7596,16484285.500
3,O,7599,16489885.062
3,O,7601,16494678.125
3,O,7604,16500873.812
3,O,7607,16506170.438
3,O,7609,16511183.125
3,O,7668,16634290.875
3,O,7671,16639712.500
3,O,7673,16643729.750
3,O,7675,16648379.750
3,O,7677,16653431.750
3,O,7680,16659457.938
3,O,7683,16664856.812
3,O,7685,16669886.062
3,O,7688,16675841.062
3,O,7691,16681136.188
3,O,7693,16685161.625
3,O,7695,16690307.125
3,O,7716,16734298.500
3,O,7719,16739901.062
3,O,7721,16744796.062
3,O,7724,16750911.062
3,O,7727,16756022.000
3,O,7729,16761018.000
3,O,7732,16767387.500
3,O,7734,16771636.188
3,O,7737,16777045.062
3,O,7739,16781555.125
3,O,7741,16786572.312
3,O,7744,16791659.312
3,O,7788,16884282.312
3,O,7791,16889721.688
3,O,7794,16895167.812
3,O,7795,16899186.938
3,O,7798,16904506.125
3,O,7800,16909509.312
3,O,7860,17034173.875
3,O,7863,17039794.688
3,O,7865,17044633.500
3,O,7868,17050834.938
3,O,7871,17056182.062
3,O,7873,17061146.688
3,O,7876,17067291.000
3,O,7878,17071722.375
3,O,7880,17076326.875
3,O,7883,17081663.500
3,O,7885,17086633.188
3,O,7888,17091720.188
3,O,7908,17134159.562
3,O,7910,17138762.938
3,O,7913,17143979.875
3,O,7915,17149003.000
3,O,7917,17153251.938
3,O,7920,17159487.438
3,O,7923,17164703.625
3,O,7925,17169550.188
3,O,7928,17175742.625
3,O,7931,17181043.750
3,O,7933,17186135.375
3,O,7936,17191161.938
3,O,7980,17284206.000
3,O,7983,17289805.562
3,O,7985,17294656.250
3,O,7988,17300794.312
3,O,7991,17305904.000
3,O,7993,17310914.938
3,O,8052,17434165.562
3,O,8055,17439634.562
3,O,8058,17445101.938
3,O,8060,17450667.188
3,O,8062,17454491.750
3,O,8064,17459381.625
3,O,8067,17464780.500
3,O,8069,17469608.812
3,O,8072,17475764.750
3,O,8075,17481059.875
3,O,8077,17486071.062
3,O,8080,17491346.750
3,O,8100,17534111.375
3,O,8102,17538344.062
3,O,8105,17543950.625
3,O,8107,17548646.312
3,O,8110,17554331.062
3,O,8113,17560451.938
3,O,8116,17565890.812
3,O,8118,17571457.688
3,O,8120,17576092.688
3,O,8122,17580281.500
3,O,8125,17585428.875
3,O,8127,17590624.312
3,O,8172,17684043.750
3,O,8175,17689491.500
3,O,8177,17694910.125
3,O,8180,17700673.562
3,O,8182,17705011.750
3,O,8184,17709291.375
3,O,8244,17834119.062
3,O,8246,17838390.875
3,O,8249,17843982.562
3,O,8251,17848421.125
3,O,8254,17854391.500
3,O,8257,17860284.312
3,O,8259,17864885.938
3,O,8262,17871305.125
3,O,8264,17876121.062
3,O,8266,17880312.500
3,O,8269,17885228.438
3,O,8271,17890398.438
3,O,8292,17934054.000
3,O,8294,17938706.375
3,O,8297,17943911.062
3,O,8299,17948946.438
3,O,8302,17954472.562
3,O,8304,17959406.062
3,O,8307,17964647.062
3,O,8309,17969292.688
3,O,8312,17975661.562
3,O,8315,17980775.750
3,O,8317,17985803.438
3,O,8320,17991089.500
3,O,8364,18084080.938
3,O,8367,18089680.500
3,O,8369,18093678.250
3,O,8371,18098307.000
3,O,8374,18104234.875
3,O,8377,18109769.125
3,O,8436,18234106.500
3,O,8439,18239407.500
3,O,8441,18244847.375
3,O,8444,18250646.938
3,O,8447,18255915.812
3,O,8449,18261159.625
3,O,8451,18265203.625
3,O,8454,18271370.188
3,O,8457,18277160.938
3,O,8459,18281683.938
3,O,8462,18286827.062
3,O,8464,18291970.812
3,O,8484,18334018.750
3,O,8487,18339621.312
3,O,8489,18344076.750
3,O,8491,18348315.062
3,O,8494,18354049.750
3,O,8497,18360156.125
3,O,8499,18364545.625
3,O,8501,18369781.812
3,O,8504,18375572.375
3,O,8507,18381145.375
3,O,8509,18386133.312
3,O,8512,18391208.375
3,O,8556,18483917.562
3,O,8558,18488579.188
3,O,8561,18493793.125
3,O,8563,18498825.500
3,O,8566,18504333.375
3,O,8568,18508959.188
3,O,8628,18634048.125
3,O,8631,18639668.938
3,O,8633,18644112.250
3,O,8635,18648131.125
3,O,8638,18654127.750
3,O,8640,18659398.000
3,O,8643,18664595.938
3,O,8646,18669882.688
3,O,8648,18675580.188
3,O,8651,18681125.250
3,O,8653,18686136.438
3,O,8655,18690308.438
3,O,8676,18734031.938
3,O,8679,18739634.500
3,O,8681,18744479.562
3,O,8684,18750644.500
3,O,8687,18755755.438
3,O,8689,18760952.375
3,O,8692,18767120.938
3,O,8695,18772729.000
3,O,8697,18776778.500
3,O,8699,18781318.000
3,O,8702,18786563.625
3,O,8704,18791623.125
3,O,8748,18883958.188
3,O,8751,18889629.625
3,O,8754,18896190.562
3,O,8757,18901781.875
3,O,8758,18905200.938
3,O,8761,18910343.812
3,O,8820,19033871.812
3,O,8823,19038595.375
3,O,8825,19043740.875
3,O,8827,19048593.562
3,O,8830,19054143.938
3,O,8832,19059264.000
3,O,8835,19064474.188
3,O,8837,19069113.812
3,O,8839,19073097.688
3,O,8842,19079061.062
3,O,8845,19084592.062
3,O,8847,19089522.625
3,O,8868,19133941.812
3,O,8871,19139357.438
3,O,8873,19143749.875
3,O,8876,19150166.500
3,O,8878,19155157.750
3,O,8880,19159294.188
3,O,8883,19164498.125
3,O,8885,19169545.625
3,O,8888,19175524.875
3,O,8891,19180838.250
3,O,8893,19185867.688
3,O,8896,19191131.125
3,O,8940,19283789.688
3,O,8942,19288008.062
3,O,8945,19293641.062
3,O,8947,19298472.500
3,O,8950,19304181.312
3,O,8952,19308807.125
3,O,9012,19433891.438
3,O,9015,19439313.062
3,O,9017,19443973.688
3,O,9020,19450164.625
3,O,9023,19455177.125
3,O,9024,19459296.188
3,O,9027,19464494.125
3,O,9029,19469523.375
3,O,9032,19475478.375
3,O,9035,19480785.750
3,O,9037,19486006.500
3,O,9040,19491072.625
3,O,9060,19533819.188
3,O,9063,19539434.000
3,O,9065,19543682.938
3,O,9067,19548328.688
3,O,9070,19554055.750
3,O,9072,19559165.688
3,O,9075,19564449.938
3,O,9078,19571032.125
3,O,9081,19576640.188
3,O,9083,19581167.438
3,O,9085,19585211.125
3,O,9087,19590356.625
3,O,9132,19683846.375
3,O,9135,19689246.750
3,O,9137,19693636.188
3,O,9140,19700046.812
3,O,9142,19705022.812
3,O,9145,19710165.688
3,O,9204,19833803.750
3,O,9207,19839424.562
3,O,9209,19843490.812
3,O,9211,19848331.250
3,O,9214,19854082.562
3,O,9216,19859001.688
3,O,9219,19864400.562
3,O,9221,19868809.812
3,O,9224,19875156.188
3,O,9227,19880262.625
3,O,9228,19884158.875
3,O,9231,19889194.125
3,O,9252,19933738.688
3,O,9255,19939154.312
3,O,9257,19943566.312
3,O,9259,19948790.375
3,O,9262,19954127.812
3,O,9264,19959061.312
3,O,9267,19964277.500
3,O,9269,19969129.312
3,O,9272,19975321.750
3,O,9275,19980635.125
3,O,9277,19985664.562
3,O,9280,19990940.250
4,O,8,678128.312
4,O,13,689371.125
4,O,23,709976.062
4,O,37,738739.500
4,O,46,756320.812
4,O,50,765703.375
4,O,52,770110.125
4,O,55,775781.812
4,O,57,780453.188
4,O,60,786224.938
4,O,62,790835.250
4,O,65,795957.125
4,O,67,800946.938
4,O,70,806283.125
4,O,72,811069.125
4,O,108,886781.750
4,O,111,892419.312
4,O,113,897288.562
4,O,116,903486.625
4,O,119,908648.188
4,O,121,913739.875
4,O,180,1036880.250
4,O,183,1042150.062
4,O,185,1046835.312
4,O,188,1053078.750
4,O,191,1058120.375
4,O,193,1063229.312
4,O,195,1068287.375
4,O,198,1074303.250
4,O,201,1079944.438
4,O,203,1084699.750
4,O,206,1089885.875
4,O,208,1094878.562
4,O,228,1136871.062
4,O,231,1142499.375
4,O,233,1147181.500
4,O,236,1153398.125
4,O,239,1158562.688
4,O,241,1163613.688
4,O,244,1169805.500
4,O,246,1174651.562
4,O,249,1179906.875
4,O,251,1185047.812
4,O,254,1190050.125
4,O,256,1195244.875
4,O,300,1286771.188
4,O,303,1291448.188
4,O,305,1296671.500
4,O,307,1301719.625
4,O,310,1307063.438
4,O,312,1311922.688
4,O,372,1436744.188
4,O,375,1442378.500
4,O,377,1447029.875
4,O,380,1453295.250
4,O,383,1458468.688
4,O,385,1463485.438
4,O,388,1469859.812
4,O,391,1474739.625
4,O,393,1479936.938
4,O,395,1485096.375
4,O,398,1490080.438
4,O,400,1495275.500
4,O,420,1536732.375
4,O,422,1540822.125
4,O,424,1545481.375
4,O,427,1550722.938
4,O,429,1555570.375
4,O,432,1562038.188
4,O,435,1567279.000
4,O,437,1571925.875
4,O,440,1578371.750
4,O,442,1582413.750
4,O,445,1587600.125
4,O,447,1592589.938
4,O,492,1686683.938
4,O,495,1692309.250
4,O,497,1696988.375
4,O,500,1703189.312
4,O,503,1708326.688
4,O,505,1713382.375
4,O,564,1836708.938
4,O,567,1841966.500
4,O,569,1846437.438
4,O,572,1851765.625
4,O,574,1856917.625
4,O,576,1861864.750
4,O,579,1867313.875
4,O,581,1872181.312
4,O,584,1878364.125
4,O,586,1882391.500
4,O,589,1887577.625
4,O,591,1892582.562
4,O,612,1936589.938
4,O,615,1942218.250
4,O,617,1946888.125
4,O,620,1953095.062
4,O,623,1958235.125
4,O,625,1963254.000
4,O,627,1967338.625
4,O,629,1972414.125
4,O,632,1978241.562
4,O,635,1983597.438
4,O,637,1988874.812
4,O,640,1993984.312
4,O,684,2086711.938
4,O,686,2091171.625
4,O,689,2095484.438
4,O,691,2100656.750
4,O,693,2105537.938
4,O,696,2111074.125
4,O,756,2236566.875
4,O,759,2242213.438
4,O,761,2246901.562
4,O,764,2253129.875
4,O,767,2258291.062
4,O,769,2263295.875
4,O,772,2268368.875
4,O,774,2273935.000
4,O,776,2278589.750
4,O,779,2283725.312
4,O,781,2288733.375
4,O,784,2293855.125
4,O,804,2336551.375
4,O,806,2341026.312
4,O,809,2346457.688
4,O,811,2350517.438
4,O,813,2355401.625
4,O,816,2361857.188
4,O,819,2367312.312
4,O,821,2371770.125
4,O,824,2377980.062
4,O,827,2383133.875
4,O,829,2388194.062
4,O,831,2392195.375
4,O,876,2486575.062
4,O,879,2492200.375
4,O,881,2496665.188
4,O,884,2503043.688
4,O,887,2508193.000
4,O,889,2513022.125
4,O,948,2636549.125
4,O,950,2640981.062
4,O,953,2646240.875
4,O,955,2650520.938
4,O,957,2655398.875
4,O,960,2661858.312
4,O,963,2667093.125
4,O,965,2671746.250
4,O,968,2677916.812
4,O,971,2683064.625
4,O,973,2688146.188
4,O,975,2692349.562
4,O,996,2736618.875
4,O,999,2742057.375
4,O,1001,2746537.438
4,O,1004,2752975.688
4,O,1006,2757806.250
4,O,1009,2762944.812
4,O,1011,2767984.062
4,O,1014,2774024.188
4,O,1016,2778299.750
4,O,1019,2783441.312
4,O,1021,2788516.625
4,O,1024,2793828.188
4,O,1068,2886516.938
4,O,1071,2892142.250
4,O,1073,2897011.188
4,O,1076,2902995.250
4,O,1079,2908346.625
4,O,1081,2913417.438
4,O,1140,3036573.375
4,O,1143,3042017.875
4,O,1145,3046706.000
4,O,1148,3052924.938
4,O,1151,3058107.750
4,O,1153,3062910.188
4,O,1156,3068222.000
4,O,1158,3073800.688
4,O,1160,3078455.438
4,O,1163,3083620.250
4,O,1165,3088648.062
4,O,1168,3093757.562
4,O,1188,3136399.125
4,O,1191,3142039.688
4,O,1193,3146923.875
4,O,1196,3153115.688
4,O,1199,3158268.000
4,O,1201,3162892.312
4,O,1203,3167362.125
4,O,1206,3173781.875
4,O,1209,3179242.125
4,O,1211,3183798.500
4,O,1213,3188873.812
4,O,1216,3193995.562
4,O,1260,3286428.875
4,O,1262,3290503.375
4,O,1265,3296154.812
4,O,1268,3302744.750
4,O,1271,3307765.125
4,O,1273,3312925.250
4,O,1332,3436401.250
4,O,1335,3442035.562
4,O,1337,3446925.750
4,O,1340,3452964.250
4,O,1342,3457204.188
4,O,1345,3462720.250
4,O,1347,3467386.125
4,O,1350,3473582.438
4,O,1353,3479199.125
4,O,1355,3483761.750
4,O,1358,3489169.812
4,O,1360,3494159.625
4,O,1380,3536359.625
4,O,1383,3541801.000
4,O,1385,3545883.625
4,O,1387,3550350.188
4,O,1390,3555641.500
4,O,1392,3561665.438
4,O,1395,3567108.312
4,O,1397,3572006.250
4,O,1400,3578011.250
4,O,1403,3583177.312
4,O,1405,3587438.812
4,O,1407,3592443.750
4,O,1452,3686387.500
4,O,1455,3691987.062
4,O,1457,3696816.875
4,O,1460,3702975.812
4,O,1463,3708284.688
4,O,1465,3713297.688
4,O,1524,3836385.438
4,O,1527,3841807.375
4,O,1529,3846476.625
4,O,1532,3852658.938
4,O,1535,3857671.438
4,O,1537,3862768.000
4,O,1539,3867709.125
4,O,1542,3873751.125
4,O,1545,3879541.875
4,O,1547,3884253.875
4,O,1550,3889407.500
4,O,1552,3894540.750
4,O,1572,3936269.312
4,O,1575,3941871.875
4,O,1577,3946704.688
4,O,1580,3952881.875
4,O,1583,3958193.750
4,O,1585,3963177.500
4,O,1588,3969358.625
4,O,1591,3974966.688
4,O,1593,3979403.750
4,O,1595,3984523.312
4,O,1598,3989682.938
4,O,1600,3994828.438
4,O,1644,4086326.188
4,O,1647,4091738.812
4,O,1649,4096165.750
4,O,1651,4100388.812
4,O,1653,4105419.562
4,O,1656,4110723.438
4,O,1716,4236248.500
4,O,1719,4241893.812
4,O,1721,4246744.875
4,O,1724,4252934.062
4,O,1727,4258051.000
4,O,1729,4263262.812
4,O,1732,4269390.438
4,O,1735,4274992.500
4,O,1737,4279380.438
4,O,1740,4285357.750
4,O,1742,4290711.938
4,O,1745,4295707.562
4,O,1764,4336281.312
4,O,1767,4340948.938
4,O,1769,4346138.375
4,O,1771,4351186.000
4,O,1773,4355246.250
4,O,1776,4361457.250
4,O,1779,4366874.375
4,O,1781,4371708.688
4,O,1784,4377888.875
4,O,1787,4383003.062
4,O,1789,4388030.750
4,O,1792,4393308.188
4,O,1836,4486204.062
4,O,1839,4491803.625
4,O,1841,4496633.438
4,O,1844,4502792.375
4,O,1847,4508109.875
4,O,1849,4512888.500
4,O,1908,4636163.625
4,O,1911,4641597.500
4,O,1913,4646044.938
4,O,1916,4651314.750
4,O,1917,4655353.500
4,O,1920,4661568.375
4,O,1923,4666778.562
4,O,1925,4671816.438
4,O,1928,4677762.812
4,O,1931,4683057.938
4,O,1933,4688069.125
4,O,1936,4693346.562
4,O,1956,4736298.125
4,O,1958,4740354.375
4,O,1961,4745948.688
4,O,1963,4750594.438
4,O,1966,4756329.125
4,O,1969,4762452.500
4,O,1971,4766866.688
4,O,1973,4771901.938
4,O,1976,4777674.375
4,O,1978,4781482.188
4,O,1980,4786313.438
4,O,1983,4791397.688
4,O,2028,4886196.312
4,O,2031,4890860.938
4,O,2033,4896059.625
4,O,2035,4901067.500
4,O,2038,4906587.625
4,O,2040,4910617.312
4,O,2100,5036172.062
4,O,2103,5041817.375
4,O,2105,5046467.500
4,O,2108,5052621.688
4,O,2111,5057995.438
4,O,2113,5062977.062
4,O,2116,5069112.750
4,O,2119,5074167.750
4,O,2121,5079353.000
4,O,2123,5084466.562
4,O,2126,5089342.875
4,O,2128,5094552.500
4,O,2148,5136083.500
4,O,2150,5140735.875
4,O,2153,5145952.812
4,O,2155,5150988.188
4,O,2158,5156502.062
4,O,2160,5161435.562
4,O,2162,5165318.625
4,O,2165,5170926.688
4,O,2167,5175573.938
4,O,2170,5181311.625
4,O,2173,5186860.875
4,O,2175,5191803.688
4,O,2220,5286121.562
4,O,2223,5291733.375
4,O,2225,5295703.750
4,O,2227,5300344.750
4,O,2230,5306260.375
4,O,2233,5311794.625
4,O,2292,5436045.125
4,O,2294,5440703.500
4,O,2297,5445938.688
4,O,2299,5450980.062
4,O,2302,5456341.750
4,O,2304,5461461.812
4,O,2306,5465314.375
4,O,2309,5470904.188
4,O,2311,5475533.188
4,O,2314,5481466.688
4,O,2317,5486997.688
4,O,2319,5491954.500
4,O,2340,5536166.438
4,O,2343,5541545.312
4,O,2345,5546199.938
4,O,2347,5550237.312
4,O,2350,5556172.938
4,O,2352,5561494.312
4,O,2355,5566698.250
4,O,2357,5571745.750
4,O,2360,5577725.000
4,O,2363,5583038.375
4,O,2365,5588277.375
4,O,2367,5592227.562
4,O,2412,5686096.500
4,O,2414,5690521.188
4,O,2417,5695936.062
4,O,2419,5700755.250
4,O,2422,5706275.375
4,O,2424,5711089.875
4,O,2484,5836138.250
4,O,2487,5841746.812
4,O,2489,5846172.250
4,O,2491,5850240.125
4,O,2494,5856200.000
4,O,2497,5861544.000
4,O,2499,5866729.438
4,O,2501,5871758.688
4,O,2504,5877519.125
4,O,2506,5882105.750
4,O,2509,5887247.125
4,O,2511,5891218.188
4,O,2532,5935946.688
4,O,2534,5940380.000
4,O,2537,5945797.875
4,O,2539,5950632.312
4,O,2542,5956347.125
4,O,2544,5961280.625
4,O,2547,5966523.062
4,O,2549,5971166.938
4,O,2551,5975218.062
4,O,2554,5981156.688
4,O,2557,5986693.688
4,O,2559,5991648.750
4,O,2604,6086053.188
4,O,2607,6091700.125
4,O,2610,6098261.062
4,O,2613,6103852.688
4,O,2615,6108375.438
4,O,2617,6113351.375
4,O,2676,6236026.562
4,O,2679,6241446.438
4,O,2681,6246486.188
4,O,2684,6252486.688
4,O,2687,6257804.562
4,O,2689,6262999.375
4,O,2692,6269154.188
4,O,2694,6273410.875
4,O,2697,6278838.250
4,O,2699,6283347.250
4,O,2702,6288691.312
4,O,2704,6293634.125
4,O,2724,6336031.688
4,O,2727,6341435.062
4,O,2729,6345870.625
4,O,2732,6352238.250
4,O,2735,6357269.250
4,O,2736,6361390.438
4,O,2739,6366618.875
4,O,2741,6371440.938
4,O,2744,6377444.688
4,O,2747,6382758.062
4,O,2749,6387976.188
4,O,2752,6393015.938
4,O,2796,6485958.250
4,O,2798,6490388.875
4,O,2801,6495803.750
4,O,2803,6500622.938
4,O,2806,6506331.750
4,O,2808,6510732.875
4,O,2868,6635893.188
4,O,2871,6641519.875
4,O,2874,6648123.312
4,O,2877,6653735.875
4,O,2878,6657139.438
4,O,2881,6662199.375
4,O,2883,6667494.188
4,O,2886,6673258.875
4,O,2889,6678860.938
4,O,2891,6683773.562
4,O,2894,6688914.938
4,O,2896,6694060.438
4,O,2916,6735916.875
4,O,2919,6741507.188
4,O,2921,6745756.125
4,O,2923,6750401.875
4,O,2926,6756153.438
4,O,2928,6761074.688
4,O,2931,6766292.625
4,O,2933,6770948.750
4,O,2936,6776000.875
4,O,2938,6781125.125
4,O,2940,6785348.000
4,O,2942,6790302.062
4,O,2988,6885798.875
4,O,2991,6891187.000
4,O,2993,6895826.375
4,O,2995,6900794.625
4,O,2998,6906113.812
4,O,3000,6911129.250
4,O,3060,7035928.750
4,O,3063,7041549.875
4,O,3065,7046388.688
4,O,3068,7052389.188
4,O,3071,7057707.062
4,O,3073,7062700.938
4,O,3076,7069044.438
4,O,3079,7074648.250
4,O,3081,7079073.688
4,O,3084,7084232.938
4,O,3086,7089359.062
4,O,3088,7094492.312
4,O,3108,7135883.500
4,O,3111,7141098.188
4,O,3113,7145740.562
4,O,3115,7150775.938
4,O,3118,7156101.125
4,O,3120,7161034.625
4,O,3123,7166451.750
4,O,3125,7170689.938
4,O,3127,7175337.188
4,O,3130,7181067.250
4,O,3132,7185697.562
4,O,3135,7190991.375
4,O,3180,7285813.375
4,O,3183,7291412.938
4,O,3185,7296242.750
4,O,3187,7300289.375
4,O,3190,7305963.188
4,O,3192,7310575.000
4,O,3252,7435778.125
4,O,3255,7441212.000
4,O,3257,7445671.688
4,O,3260,7452063.562
4,O,3262,7457060.812
4,O,3265,7462172.625
4,O,3267,7467190.125
4,O,3269,7471157.250
4,O,3272,7477377.312
4,O,3275,7482684.688
4,O,3277,7487695.875
4,O,3280,7492971.562
4,O,3300,7535692.000
4,O,3303,7541294.562
4,O,3305,7546127.375
4,O,3308,7552304.562
4,O,3310,7556311.812
4,O,3313,7562018.062
4,O,3315,7566424.750
4,O,3318,7572855.000
4,O,3321,7577914.875
4,O,3323,7583002.562
4,O,3325,7588019.750
4,O,3328,7593057.750
4,O,3372,7685661.125
4,O,3375,7691061.500
4,O,3377,7695475.438
4,O,3379,7700721.000
4,O,3382,7706040.188
4,O,3384,7710817.938
4,O,3444,7835817.812
4,O,3447,7841426.375
4,O,3449,7846101.000
4,O,3452,7852290.500
4,O,3455,7857396.938
4,O,3457,7862324.938
4,O,3460,7868758.812
4,O,3463,7874360.875
4,O,3465,7878709.188
4,O,3468,7884136.188
4,O,3470,7889016.000
4,O,3472,7894186.000
4,O,3492,7935627.750
4,O,3494,7939884.938
4,O,3496,7944305.250
4,O,3499,7949534.438
4,O,3501,7954568.188
4,O,3504,7961004.625
4,O,3507,7966220.812
4,O,3509,7971055.125
4,O,3512,7977235.312
4,O,3514,7981231.812
4,O,3517,7986594.125
4,O,3519,7991536.938
4,O,3564,8085725.312
4,O,3567,8091312.625
4,O,3569,8095953.750
4,O,3572,8102322.250
4,O,3575,8107409.312
4,O,3577,8111450.250
4,O,3636,8235702.938
4,O,3638,8239765.188
4,O,3640,8244404.688
4,O,3643,8249639.875
4,O,3645,8254679.625
4,O,3648,8260906.750
4,O,3651,8266317.875
4,O,3653,8271179.312
